"target","value_1","value_2"
123.942532650749,"23",105
111.066378494201,"23",105
174.033586313014,"23",105
125.97112069687,"23",105
243.786525286439,"23",105
113.520365385726,"23",105
121.442132201824,"23",105
123.913172994492,"23",105
123.733785613597,"23",105
122.369701008312,"23",105
130.373462982959,"23",105
130.552288427619,"23",105
127.226512586766,"23",105
114.951085939812,"23",105
128.122298830633,"23",105
124.681790362819,"23",105
188.659488986432,"23",105
681.855778102626,"23",105
128.015148609233,"23",105
123.325284830168,"23",105
136.834473322194,"23",105
126.700990349365,"23",105
119.167387477485,"23",105
130.121628368589,"23",105
129.04315477448,"23",105
129.578249056353,"23",105
130.041793586658,"23",105
133.444346293763,"23",105
121.973436642612,"23",105
147.06781538431,"23",105
107.202814707864,"23",105
126.849379390903,"23",105
123.628915895731,"23",105
123.277622325231,"23",105
129.827102836044,"23",105
129.309751940691,"23",105
126.968944208368,"23",105
128.508874300825,"23",105
127.04066881576,"23",105
125.342399214916,"23",105
135.436960954676,"23",105
131.374283828,"23",105
137.467657952641,"23",105
131.267199925314,"23",105
120.826799304272,"23",105
127.832502567898,"23",105
134.26489333858,"23",105
132.63143658756,"23",105
125.747697130813,"23",105
126.240472598249,"23",105
126.011524512213,"23",105
126.23893188787,"23",105
121.946356809196,"23",105
133.107396475879,"23",105
125.435697330712,"23",105
135.205381609399,"23",105
138.212731210791,"23",105
131.298928204471,"23",105
134.438400116636,"23",105
130.278075410519,"23",105
139.593567684544,"23",105
123.876735649233,"23",105
130.220315270493,"23",105
133.466302810066,"23",105
130.099781810744,"23",105
119.034903341963,"23",105
133.277715232014,"23",105
121.398907956879,"23",105
126.283987587095,"23",105
91.0462342130561,"23",105
143.753677670826,"23",105
132.860548328382,"23",105
117.836991472289,"23",105
127.495678474255,"23",105
257.666631531721,"23",105
116.896407612958,"23",105
130.242834719872,"23",105
125.61820490834,"23",105
135.450548104664,"23",105
124.15463125915,"23",105
132.273002568656,"23",105
127.939949686113,"23",105
123.096607548285,"23",105
126.781986323535,"23",105
147.64284101886,"23",105
124.017518251686,"23",105
126.833257345537,"23",105
130.735262095708,"23",105
128.427536305228,"23",105
132.247907855381,"23",105
147.775030163296,"23",105
126.002984154447,"23",105
229.545167460969,"23",105
125.382881314799,"23",105
127.012386288304,"23",105
128.397481952072,"23",105
124.626569180537,"23",105
105.832218926141,"23",105
132.310103976038,"23",105
122.622279299389,"23",105
138.382695445979,"23",105
16.2616863690405,"23",105
100.263385894261,"23",105
127.505110055655,"23",105
129.461326495297,"23",105
123.890897836697,"23",105
131.467640109855,"23",105
145.174133365926,"23",105
126.448281274934,"23",105
129.880198960029,"23",105
131.045333154687,"23",105
132.075455733266,"23",105
126.435744410743,"23",105
142.589145446892,"23",105
129.350503390398,"23",105
127.803891918769,"23",105
123.852748330586,"23",105
134.60429968379,"23",105
126.373955366369,"23",105
152.688782741782,"23",105
124.50288738051,"23",105
130.100897606927,"23",105
132.10992052881,"23",105
117.174372520209,"23",105
136.907141842351,"23",105
129.569029881959,"23",105
126.320739985576,"23",105
121.008884403779,"23",105
133.378761417216,"23",105
125.986067999504,"23",105
121.93902465852,"23",105
128.28212292361,"23",105
124.898827420759,"23",105
128.629751775382,"23",105
125.036229967092,"23",105
123.215079534226,"23",105
128.674483313323,"23",105
121.736033070349,"23",105
157.213257248254,"23",105
128.163781662291,"23",105
130.872139757105,"23",105
118.316283434591,"23",105
123.174656749297,"23",105
125.318136388941,"23",105
111.343661383038,"23",105
212.467934355504,"23",105
148.434751652541,"23",105
130.861102110577,"23",105
126.103888893938,"23",105
114.30088051124,"23",105
128.508029519599,"23",105
130.265105619373,"23",105
139.339127464377,"23",105
126.548362125196,"23",105
134.919178820461,"23",105
120.769933684983,"23",105
127.34217581918,"23",105
122.965586851156,"23",105
123.498068490587,"23",105
124.551307502872,"23",105
132.610561236679,"23",105
125.959987470339,"23",105
214.295831371724,"23",105
126.569211782931,"23",105
132.195504752326,"23",105
130.700557216408,"23",105
125.171658562829,"23",105
126.265070900468,"23",105
129.089053242848,"23",105
91.1657468981555,"23",105
132.338153352696,"23",105
124.18352425343,"23",105
125.928674544924,"23",105
148.919368135915,"23",105
126.326236851895,"23",105
129.501363975654,"23",105
122.056628224061,"23",105
135.711620770217,"23",105
125.147252525307,"23",105
127.944784355193,"23",105
131.243901461846,"23",105
128.538447754167,"23",105
124.575123833978,"23",105
109.921036580396,"23",105
128.072929331404,"23",105
129.42557127008,"23",105
127.88103982485,"23",105
134.811405807494,"23",105
112.164372697883,"23",105
127.420557308762,"23",105
140.878775526788,"23",105
134.507333089082,"23",105
129.475466727721,"23",105
121.140931674474,"23",105
125.486059540526,"23",105
130.520688347473,"23",105
123.433041651867,"23",105
126.875597165152,"23",105
127.870163439882,"23",105
127.271990025226,"23",105
175.128679236911,"23",105
119.808728004334,"23",105
130.000502738096,"23",105
-693.719865239756,"23",105
133.273135092341,"23",105
150.510571075257,"23",105
121.307233660399,"23",105
126.308428024312,"23",105
126.440274036365,"23",105
126.417395920006,"23",105
126.848299738109,"23",105
126.72229133805,"23",105
143.671383284977,"23",105
127.001837756345,"23",105
112.042140001234,"23",105
128.820326141504,"23",105
128.948376499467,"23",105
134.589242456541,"23",105
130.314665866039,"23",105
128.244425939341,"23",105
132.300610056233,"23",105
124.426112730525,"23",105
131.394808821907,"23",105
130.537143255899,"23",105
126.564069819211,"23",105
131.38902051067,"23",105
126.950890082876,"23",105
128.777524407501,"23",105
118.44265250101,"23",105
138.269300975753,"23",105
127.357541640476,"23",105
108.382458457597,"23",105
135.261305690757,"23",105
127.756873001638,"23",105
129.502546259661,"23",105
146.442000492827,"23",105
123.07192705308,"23",105
130.147384536018,"23",105
62.1264064929838,"23",105
126.646808781131,"23",105
119.039718282501,"23",105
123.135142073116,"23",105
133.022002786454,"23",105
130.373843235992,"23",105
136.871650128526,"23",105
123.983111832448,"23",105
123.655603103026,"23",105
128.652797336095,"23",105
124.565570304586,"23",105
120.455669259493,"23",105
128.298549107762,"23",105
125.462926906946,"23",105
133.292686194266,"23",105
126.641110927787,"23",105
126.021355993887,"23",105
125.306673736832,"23",105
131.20756442874,"23",105
128.266374336108,"23",105
133.26605350227,"23",105
126.509842155278,"23",105
122.456356095843,"23",105
191.895464249374,"23",105
130.073826667242,"23",105
128.740325990033,"23",105
126.667251716739,"23",105
122.36224451703,"23",105
129.156749593149,"23",105
129.8443895309,"23",105
128.378020557783,"23",105
128.129672896898,"23",105
140.526054199922,"23",105
127.866033001941,"23",105
128.586920443654,"23",105
129.931741689452,"23",105
128.986225987567,"23",105
120.656234803861,"23",105
124.338485625865,"23",105
131.351548044951,"23",105
129.091611430671,"23",105
122.514341456804,"23",105
128.150106933685,"23",105
126.118611120619,"23",105
121.185034131982,"23",105
137.20344497913,"23",105
130.894240744913,"23",105
223.08128521773,"23",105
126.935074963369,"23",105
125.288661544323,"23",105
154.661125054916,"23",105
129.746150572046,"23",105
129.622758866596,"23",105
121.497303164357,"23",105
122.011677630462,"23",105
127.048204960494,"23",105
129.398188344539,"23",105
129.564911667507,"23",105
123.07302230154,"23",105
125.337244271484,"23",105
136.022560380594,"23",105
113.070082442928,"23",105
124.578393062964,"23",105
125.173386890423,"23",105
1323.78735697762,"23",105
125.708937408387,"23",105
112.905186998304,"23",105
194.159234213202,"23",105
163.258581489971,"23",105
131.818085517382,"23",105
131.071209733483,"23",105
126.287599348339,"23",105
126.210204884005,"23",105
154.332244321621,"23",105
125.704409509153,"23",105
121.816591683684,"23",105
132.83863490748,"23",105
128.093561717361,"23",105
129.357551987013,"23",105
126.440550259273,"23",105
126.785214581732,"23",105
90.3577408202496,"23",105
127.392627142364,"23",105
132.057429551543,"23",105
869.699616870083,"23",105
110.102995408309,"23",105
128.34087027924,"23",105
129.382208692205,"23",105
144.508232296497,"23",105
124.999580118649,"23",105
111.924470576046,"23",105
126.259736891518,"23",105
125.532504039311,"23",105
128.573094262871,"23",105
132.91058372505,"23",105
129.2372352882,"23",105
1043.83046796015,"23",105
124.011252771596,"23",105
127.655931165836,"23",105
133.953778170513,"23",105
108.040334020262,"23",105
127.992485879151,"23",105
121.963196588827,"23",105
128.939756417109,"23",105
124.294416627681,"23",105
122.527419168839,"23",105
126.675504159314,"23",105
128.617241889182,"23",105
133.010849550683,"23",105
76.0634294956468,"23",105
131.093693396665,"23",105
117.61600988334,"23",105
136.788585315433,"23",105
121.542123729086,"23",105
125.746079304177,"23",105
128.032127141744,"23",105
111.518306983263,"23",105
117.849161238135,"23",105
124.059721599385,"23",105
125.157965317164,"23",105
189.102942819221,"23",105
135.433091797926,"23",105
129.896377773663,"23",105
128.06940544467,"23",105
129.98990087892,"23",105
123.342273345932,"23",105
117.971242938556,"23",105
138.129486292181,"23",105
128.785862206073,"23",105
134.211990675957,"23",105
123.705841859838,"23",105
123.966201175022,"23",105
149.238350314782,"23",105
130.176778278778,"23",105
127.663990408434,"23",105
126.917254089946,"23",105
123.094949130819,"23",105
118.417373189926,"23",105
126.716334535161,"23",105
129.761455956585,"23",105
127.625315455594,"23",105
129.407069970013,"23",105
123.785004846116,"23",105
583.469639752727,"23",105
127.80214128997,"23",105
151.903344287235,"23",105
126.706417468199,"23",105
265.245947968566,"23",105
127.293927448997,"23",105
122.499205810834,"23",105
109.074255653764,"23",105
132.939071369074,"23",105
128.195926063404,"23",105
141.640294882786,"23",105
127.805021988841,"23",105
127.852868664927,"23",105
167.281557583059,"23",105
126.130777761604,"23",105
123.145581074607,"23",105
126.93133863946,"23",105
152.921537766464,"23",105
125.862212318674,"23",105
132.800019222772,"23",105
142.39650397395,"23",105
125.760934929901,"23",105
122.553161320651,"23",105
129.794642406531,"23",105
137.748126426332,"23",105
115.963537007791,"23",105
125.299755327151,"23",105
122.467787434814,"23",105
136.068246475075,"23",105
124.061502846963,"23",105
133.947096648426,"23",105
124.104211588964,"23",105
136.904774797135,"23",105
126.81126992681,"23",105
129.26059590873,"23",105
125.077869192332,"23",105
112.969965183879,"23",105
129.929750191216,"23",105
127.226529343374,"23",105
141.444441032213,"23",105
43.5956404870571,"23",105
109.556364931633,"23",105
128.950529118983,"23",105
127.733092550142,"23",105
126.80181400638,"23",105
121.543778281644,"23",105
133.073621847443,"23",105
126.568789273403,"23",105
159.232815638368,"23",105
127.676366433108,"23",105
127.52514167083,"23",105
135.380446855068,"23",105
120.80290944896,"23",105
130.661957082575,"23",105
129.060891726472,"23",105
136.091326711886,"23",105
112.097502595246,"23",105
121.433931859012,"23",105
129.404538335258,"23",105
127.278066247468,"23",105
129.970032208632,"23",105
127.283542875091,"23",105
126.890549569254,"23",105
125.121540657602,"23",105
123.400930165495,"23",105
116.296239509174,"23",105
131.342544361336,"23",105
128.097149505662,"23",105
129.848802161656,"23",105
205.560098156358,"23",105
175.338560825755,"23",105
114.650370327177,"23",105
128.979073974683,"23",105
109.126319664639,"23",105
119.785167097203,"23",105
122.850394805622,"23",105
135.906801994739,"23",105
124.398175116561,"23",105
161.209205588762,"23",105
126.986686482106,"23",105
147.037554686447,"23",105
130.330457708648,"23",105
139.237178562771,"23",105
152.986531599531,"23",105
131.511339057773,"23",105
121.354453946143,"23",105
124.117622475024,"23",105
133.118721659039,"23",105
66.5487345545566,"23",105
127.924581979896,"23",105
128.81159207133,"23",105
126.463401192441,"23",105
132.282881397593,"23",105
203.634432133551,"23",105
129.368578502298,"23",105
123.534452586006,"23",105
127.308842808739,"23",105
-302.764377721026,"23",105
130.006185243402,"23",105
140.981663086491,"23",105
127.868986062972,"23",105
127.353168671506,"23",105
124.925503252407,"23",105
130.692400773474,"23",105
127.997787201054,"23",105
117.861943708292,"23",105
117.159559289915,"23",105
57.716523382673,"23",105
106.081065853836,"23",105
143.718671873355,"23",105
126.954967792005,"23",105
123.072473195719,"23",105
132.775555556338,"23",105
107.986276014699,"23",105
160.560108588683,"23",105
126.681748413736,"23",105
123.563359674191,"23",105
126.552154371897,"23",105
128.109740378167,"23",105
115.556665994905,"23",105
125.986070925838,"23",105
126.57417165913,"23",105
128.583994278417,"23",105
127.143650771569,"23",105
128.611543190496,"23",105
95.3980385114226,"23",105
136.79535866106,"23",105
124.847244847399,"23",105
132.856491215255,"23",105
128.814356854423,"23",105
136.368903811981,"23",105
161.510072558155,"23",105
123.462839691139,"23",105
129.201176904584,"23",105
123.613103313559,"23",105
135.64277679576,"23",105
123.324854427401,"23",105
128.49182124734,"23",105
131.735793029607,"23",105
135.002452664931,"23",105
127.614739471397,"23",105
142.388457496183,"23",105
128.215818701311,"23",105
122.85023141834,"23",105
130.210321461128,"23",105
-910.319900262934,"23",105
131.068992856716,"23",105
128.1001623029,"23",105
108.474432749597,"23",105
127.244063152086,"23",105
125.332583501059,"23",105
128.10731760588,"23",105
128.249669612907,"23",105
126.603713894461,"23",105
129.356203859105,"23",105
129.750653265369,"23",105
134.776629461046,"23",105
128.976051864176,"23",105
128.617468500886,"23",105
117.49047442468,"23",105
141.406349841503,"23",105
125.316003933897,"23",105
127.590710337163,"23",105
129.077219621352,"23",105
127.093634384967,"23",105
140.159946635603,"23",105
127.733104244049,"23",105
128.934522991558,"23",105
121.445556280827,"23",105
133.612310411909,"23",105
127.225018445069,"23",105
128.530036493472,"23",105
121.463908040786,"23",105
127.87284883468,"23",105
128.240491195782,"23",105
129.986310640226,"23",105
126.357755338604,"23",105
125.764514108685,"23",105
126.496763606186,"23",105
141.687085475627,"23",105
128.783570156791,"23",105
127.596117825684,"23",105
129.931693848992,"23",105
-67.4654560726994,"23",105
125.497257531554,"23",105
129.580016181386,"23",105
130.740778313271,"23",105
130.002602407343,"23",105
126.186946770672,"23",105
121.39714891682,"23",105
130.15234630035,"23",105
124.693978050665,"23",105
133.614496861574,"23",105
122.595396101977,"23",105
134.186602147665,"23",105
129.250857158751,"23",105
123.235525782039,"23",105
120.960042839071,"23",105
130.838120566808,"23",105
125.230001518126,"23",105
126.395598935981,"23",105
132.570717682296,"23",105
122.122856176743,"23",105
142.208637089438,"23",105
114.941412663236,"23",105
125.475870612149,"23",105
130.493302029497,"23",105
124.704640521084,"23",105
114.327142597407,"23",105
130.422207128155,"23",105
39.8908571497485,"23",105
117.757366251847,"23",105
121.915227664509,"23",105
127.275548083223,"23",105
124.299456894515,"23",105
145.559515983954,"23",105
120.973272150956,"23",105
135.405674190362,"23",105
132.061316079735,"23",105
137.193186632725,"23",105
341.524322127734,"23",105
116.676010626292,"23",105
130.687380644429,"23",105
135.137280197711,"23",105
117.91843727252,"23",105
125.235514387882,"23",105
128.549093405981,"23",105
130.046393592698,"23",105
125.62629562906,"23",105
130.504521025394,"23",105
130.759239913529,"23",105
127.578530726708,"23",105
133.373767802416,"23",105
128.259785708632,"23",105
127.902334941251,"23",105
130.425185341423,"23",105
108.121422147516,"23",105
135.027774222888,"23",105
127.650736544149,"23",105
125.358177543535,"23",105
128.605015701898,"23",105
115.563792935434,"23",105
83.434156742393,"23",105
124.502339307838,"23",105
119.697969253578,"23",105
129.459433117717,"23",105
138.194214739709,"23",105
130.613135312744,"23",105
129.703126349246,"23",105
118.698824976297,"23",105
132.693539740532,"23",105
131.902870107194,"23",105
104.671005721087,"23",105
123.184636093217,"23",105
132.331813964382,"23",105
128.245559083498,"23",105
134.204919028792,"23",105
126.977633842653,"23",105
126.294926688198,"23",105
129.043181736129,"23",105
115.801049714785,"23",105
133.120379179683,"23",105
130.208838315344,"23",105
128.959957120911,"23",105
121.522192543043,"23",105
127.562371385789,"23",105
124.950986742019,"23",105
128.053937752533,"23",105
130.225439237951,"23",105
127.359092254441,"23",105
126.631017567554,"23",105
125.953756031796,"23",105
130.622317121926,"23",105
131.317535428352,"23",105
91.2565699605021,"23",105
95.6278313979042,"23",105
203.071619637443,"23",105
119.617469576246,"23",105
130.262695122242,"23",105
124.344253998283,"23",105
123.70666600343,"23",105
127.422777515134,"23",105
147.570577885864,"23",105
135.527337237545,"23",105
124.550040146968,"23",105
126.449456942008,"23",105
140.637507642222,"23",105
136.577553359165,"23",105
133.155525913081,"23",105
129.76013346944,"23",105
124.74835093189,"23",105
126.546155379661,"23",105
121.854582559118,"23",105
5.22335728372078,"23",105
129.424564959125,"23",105
136.908393583932,"23",105
158.610135942448,"23",105
129.249554375062,"23",105
126.142619371097,"23",105
128.749608180084,"23",105
124.983593393359,"23",105
130.364056161889,"23",105
129.815102806283,"23",105
141.909701514822,"23",105
125.788792984415,"23",105
126.031322760933,"23",105
125.404136219767,"23",105
149.372819077155,"23",105
129.776842184778,"23",105
126.925521243851,"23",105
128.461820343257,"23",105
122.697205685648,"23",105
131.608163269369,"23",105
128.642981185593,"23",105
118.803903144308,"23",105
128.580179643188,"23",105
129.643287735225,"23",105
127.651976344796,"23",105
124.732334149481,"23",105
418.993706484838,"23",105
128.064528373144,"23",105
134.433729561243,"23",105
134.318009767078,"23",105
124.879232352113,"23",105
130.962937778048,"23",105
121.32485854672,"23",105
126.26024214966,"23",105
120.652689926852,"23",105
126.829260035474,"23",105
127.095828501056,"23",105
132.580469570488,"23",105
132.733305895459,"23",105
79.6519510867174,"23",105
112.205691889176,"23",105
128.583563259123,"23",105
142.119821930039,"23",105
134.882309361133,"23",105
126.580127869172,"23",105
126.647347835201,"23",105
124.250520425468,"23",105
130.500478268228,"23",105
130.873198200818,"23",105
121.172119443579,"23",105
130.959583717625,"23",105
115.228327644688,"23",105
129.153209496496,"23",105
180.411379627283,"23",105
122.43288582749,"23",105
129.612882030781,"23",105
139.120507776115,"23",105
137.493279756985,"23",105
116.580234983518,"23",105
124.280523683316,"23",105
127.879069429266,"23",105
127.002251140431,"23",105
125.445556888746,"23",105
127.485562970938,"23",105
131.022165731959,"23",105
122.108287216631,"23",105
131.40693748693,"23",105
-52.7169832792932,"23",105
126.721234605669,"23",105
125.916285803073,"23",105
132.036351652714,"23",105
132.85089436292,"23",105
143.804010222056,"23",105
128.567942301769,"23",105
131.134340788586,"23",105
129.929567521358,"23",105
132.099381997502,"23",105
525.361770855363,"23",105
120.677642912103,"23",105
141.654385844086,"23",105
131.397345768105,"23",105
121.822523409319,"23",105
124.001463501737,"23",105
127.707079535164,"23",105
126.588781078389,"23",105
122.247848585935,"23",105
131.790447503299,"23",105
157.183785628505,"23",105
129.508121620278,"23",105
194.521816131764,"23",105
126.3870735367,"23",105
174.038824845929,"23",105
115.766854927536,"23",105
130.54941741875,"23",105
102.789369207537,"23",105
123.653052396749,"23",105
125.679482939534,"23",105
125.492124829867,"23",105
128.387739536388,"23",105
124.186987573476,"23",105
111.827346930042,"23",105
127.875368219548,"23",105
137.542087767383,"23",105
130.401327781902,"23",105
126.9826969067,"23",105
127.894378873223,"23",105
128.107321338762,"23",105
127.828644052357,"23",105
126.660334427626,"23",105
134.978866607531,"23",105
118.829531187349,"23",105
126.145673658466,"23",105
132.329011373428,"23",105
148.098728115931,"23",105
136.899497774423,"23",105
124.376571131269,"23",105
116.698065057787,"23",105
122.599724591577,"23",105
130.087927745694,"23",105
129.663485374208,"23",105
128.041349342621,"23",105
129.999394540573,"23",105
124.979037848876,"23",105
126.679972902896,"23",105
132.623389810246,"23",105
122.489209143976,"23",105
133.79736737273,"23",105
120.760692515552,"23",105
138.313291220865,"23",105
130.352335771634,"23",105
129.242793278647,"23",105
126.920990350655,"23",105
128.915709761812,"23",105
130.203293802802,"23",105
128.573986704028,"23",105
128.309473032015,"23",105
125.336221362066,"23",105
128.038363413945,"23",105
133.734433943998,"23",105
143.270379409125,"23",105
128.532624936288,"23",105
140.150550763243,"23",105
129.641088029095,"23",105
128.459060761743,"23",105
107.004950506919,"23",105
127.880286412983,"23",105
132.843088604061,"23",105
132.748541619342,"23",105
128.073155724004,"23",105
129.327267421918,"23",105
131.378856447422,"23",105
126.742049858006,"23",105
216.506693048687,"23",105
128.718066263739,"23",105
107.344076725832,"23",105
127.271626429725,"23",105
126.359137256493,"23",105
126.436910242165,"23",105
130.995748971003,"23",105
128.804989309379,"23",105
129.274278718681,"23",105
127.659429429547,"23",105
125.337762134823,"23",105
121.237651203663,"23",105
122.195039102708,"23",105
129.895539924822,"23",105
125.672599589028,"23",105
129.440082832455,"23",105
80.1863553958398,"23",105
126.051069909067,"23",105
131.171909642824,"23",105
126.849501921008,"23",105
128.511499339231,"23",105
124.429404998039,"23",105
128.058152028592,"23",105
130.831214330395,"23",105
133.747023887049,"23",105
87.9152569268907,"23",105
125.561208478839,"23",105
129.608249797534,"23",105
122.146379548506,"23",105
111.866438314294,"23",105
125.825041830631,"23",105
129.425010127774,"23",105
128.46081663865,"23",105
128.078411111615,"23",105
121.158423562332,"23",105
128.765867559679,"23",105
129.557865945498,"23",105
126.397439148041,"23",105
127.088586320148,"23",105
121.509747636915,"23",105
133.009884608242,"23",105
123.024578071922,"23",105
128.220325366898,"23",105
121.213155155376,"23",105
131.406073891903,"23",105
32.1416310090351,"23",105
133.292829498848,"23",105
121.715470875452,"23",105
134.152173636455,"23",105
128.279081747788,"23",105
125.244986544334,"23",105
130.604214097608,"23",105
135.569770203634,"23",105
130.518895279913,"23",105
132.086761096963,"23",105
124.899574162878,"23",105
126.927682489289,"23",105
128.392309136926,"23",105
130.511620363479,"23",105
149.385554479152,"23",105
125.503046848471,"23",105
141.049988922663,"23",105
121.159536762453,"23",105
130.05094914139,"23",105
138.931402562309,"23",105
122.451449079815,"23",105
135.200016414906,"23",105
126.743870204429,"23",105
120.93989979364,"23",105
139.326435511459,"23",105
105.224741868291,"23",105
127.625197391168,"23",105
142.57897065368,"23",105
128.849662611787,"23",105
110.410496246874,"23",105
147.326136493156,"23",105
128.691593673878,"23",105
129.396151564053,"23",105
128.556809969309,"23",105
127.550349762644,"23",105
131.991094044522,"23",105
131.367885388869,"23",105
123.850162058795,"23",105
129.291941213367,"23",105
127.889609222957,"23",105
123.471744027507,"23",105
132.566971083594,"23",105
140.9536728755,"23",105
126.403526009571,"23",105
130.24346075845,"23",105
134.813482913458,"23",105
183.285790387488,"23",105
134.499521693723,"23",105
150.157067546221,"23",105
125.91283895387,"23",105
127.319291505675,"23",105
125.075309127648,"23",105
129.202612276114,"23",105
132.960111337694,"23",105
136.269296189757,"23",105
132.855519989621,"23",105
126.32321737705,"23",105
227.836108769183,"23",105
110.255353247241,"23",105
130.732663587934,"23",105
129.797466147872,"23",105
133.086673471019,"23",105
126.521171681976,"23",105
126.960271589542,"23",105
125.291443944442,"23",105
116.121875784806,"23",105
127.194018534726,"23",105
134.291391233387,"23",105
129.540062227432,"23",105
126.212669750852,"23",105
132.811464797425,"23",105
132.184418498036,"23",105
169.713044635007,"23",105
126.887148401311,"23",105
125.349941476888,"23",105
136.878813667473,"23",105
122.819102548798,"23",105
128.519281347069,"23",105
126.294157942311,"23",105
117.552606069398,"23",105
127.395528880871,"23",105
131.518601703204,"23",105
127.947086559796,"23",105
121.351548577761,"23",105
130.317103248452,"23",105
134.538741122036,"23",105
131.852063220082,"23",105
128.433461493594,"23",105
124.99506086972,"23",105
126.964213554449,"23",105
128.231902896188,"23",105
128.990602916677,"23",105
124.681593032163,"23",105
89.4275327091291,"23",105
124.523321370895,"23",105
127.231269434893,"23",105
130.426309996866,"23",105
130.710070069645,"23",105
132.024518090387,"23",105
125.526477555009,"23",105
136.304964056233,"23",105
120.350193473069,"23",105
124.196145569575,"23",105
128.727303007282,"23",105
193.887129552096,"23",105
115.946315329458,"24",105
126.255095507698,"24",105
127.988376074346,"24",105
127.596846013975,"24",105
-240.528214230762,"24",105
137.911624123499,"24",105
130.480250077054,"24",105
139.857879362993,"24",105
132.772209262249,"24",105
136.510585572179,"24",105
110.872009546192,"24",105
136.168014660254,"24",105
126.944503668841,"24",105
129.696050005651,"24",105
126.106076818307,"24",105
131.362493763251,"24",105
131.585236477211,"24",105
118.208044767776,"24",105
126.109836641243,"24",105
133.542862428901,"24",105
128.268855726396,"24",105
128.901042099468,"24",105
132.591254930379,"24",105
137.091051017125,"24",105
127.513981186369,"24",105
120.739880817461,"24",105
129.801583160379,"24",105
128.380907752613,"24",105
126.663097162864,"24",105
129.941568311165,"24",105
121.989278088806,"24",105
131.952503883976,"24",105
125.854784780003,"24",105
132.131068268071,"24",105
129.342488895041,"24",105
107.978252873526,"24",105
113.339647486389,"24",105
134.24208908775,"24",105
130.725881792344,"24",105
129.790888363804,"24",105
121.292048914113,"24",105
124.987068612621,"24",105
128.880190846735,"24",105
131.587242133203,"24",105
128.931605968507,"24",105
145.109960558738,"24",105
143.98970134452,"24",105
127.918828489419,"24",105
126.393350320656,"24",105
138.468993794316,"24",105
130.209943736716,"24",105
130.381942517913,"24",105
117.068505101678,"24",105
126.826295124965,"24",105
128.347488373536,"24",105
163.785457745471,"24",105
131.86088113114,"24",105
128.792304800747,"24",105
133.948525229634,"24",105
128.162836161715,"24",105
127.74430771606,"24",105
129.35957834697,"24",105
119.759779867098,"24",105
129.423719815596,"24",105
131.909107121027,"24",105
129.035438436354,"24",105
126.726988281247,"24",105
133.815405077633,"24",105
129.533190233583,"24",105
128.307405238018,"24",105
128.667462702636,"24",105
104.975615605357,"24",105
133.10712646931,"24",105
117.592061855463,"24",105
130.040419214142,"24",105
118.720357094184,"24",105
118.072014612544,"24",105
130.327024550752,"24",105
128.195080226922,"24",105
128.918999642809,"24",105
123.727330612673,"24",105
111.949168952611,"24",105
138.688930351316,"24",105
127.508141511811,"24",105
128.807126101444,"24",105
127.663103337382,"24",105
122.561249194976,"24",105
128.686632590261,"24",105
125.150310430288,"24",105
128.135979163553,"24",105
136.108454727883,"24",105
137.365318577392,"24",105
134.140059838574,"24",105
143.275676938656,"24",105
120.403240881996,"24",105
124.421395069169,"24",105
138.619678281849,"24",105
-916.870000781012,"24",105
132.514193895235,"24",105
140.79136146608,"24",105
128.605266602282,"24",105
120.836705674376,"24",105
129.81097508465,"24",105
127.48886488743,"24",105
129.103710870463,"24",105
105.95655496378,"24",105
127.280052617858,"24",105
125.114824308827,"24",105
129.17284272792,"24",105
130.249264427017,"24",105
128.467276502071,"24",105
122.301439467211,"24",105
148.042751731749,"24",105
126.659874582677,"24",105
124.287751776731,"24",105
130.335474500952,"24",105
141.111832279312,"24",105
132.842952279898,"24",105
128.180310007569,"24",105
130.665018590312,"24",105
170.298796707706,"24",105
132.383194634197,"24",105
131.998548323624,"24",105
129.046547889663,"24",105
126.242493998438,"24",105
114.197125523173,"24",105
149.228140695042,"24",105
123.736866440929,"24",105
126.244450060621,"24",105
132.902067574953,"24",105
130.078189113113,"24",105
127.668697517108,"24",105
133.045856461487,"24",105
132.989431969683,"24",105
128.899686340884,"24",105
126.32992289116,"24",105
119.169946755946,"24",105
116.046476774851,"24",105
80.3941111132866,"24",105
137.095836916576,"24",105
106.735252955283,"24",105
126.416751567528,"24",105
131.737681643623,"24",105
131.496910819717,"24",105
133.094356276484,"24",105
123.9127978474,"24",105
140.483892409099,"24",105
129.727231777601,"24",105
124.238617535296,"24",105
128.343721030609,"24",105
123.773405384346,"24",105
129.079443950892,"24",105
131.636661823464,"24",105
131.812225881382,"24",105
134.773105744673,"24",105
126.21844446963,"24",105
127.632404431474,"24",105
115.236199047355,"24",105
136.630410078803,"24",105
96.706798709689,"24",105
132.35477660241,"24",105
128.841297620937,"24",105
128.86606332665,"24",105
153.379210964184,"24",105
92.619166627998,"24",105
128.433712863562,"24",105
97.5685424069795,"24",105
130.670924895075,"24",105
127.869641009816,"24",105
133.62385715944,"24",105
128.241830906784,"24",105
127.636924925767,"24",105
127.70901181943,"24",105
131.40500289433,"24",105
130.894672609717,"24",105
133.571573462634,"24",105
130.510305626055,"24",105
101.028018439444,"24",105
126.581305531089,"24",105
129.143709914502,"24",105
125.612067584935,"24",105
129.398605118732,"24",105
133.21838210566,"24",105
125.28743979526,"24",105
132.039058217006,"24",105
124.036205375337,"24",105
120.55016735671,"24",105
